,Date,Time,City,Type
,2017-02-27,15:29:50,Edgewater,132 E UnkMedEmrg
,2017-02-27,16:07:45,Burl City,11 F StrctrFire
,2017-02-27,19:26:15,Florence,17 F Fumes
,2017-02-27,20:38:41,Burl City,131 E Uncon
,2017-02-27,20:53:07,Burl Twp,113 E Diabetic
,2017-02-27,22:04:00,Burl Twp,117 E Falls
,2017-02-27,22:40:40,Burl Twp,16 F Alarms
,2017-02-28,23:39:08,Burl Twp,125 E Psychiat
,2017-02-28,09:21:47,Burl City,117 E Falls
,2017-02-28,09:42:12,Florence,117 E Falls
,2017-02-28,09:20:26,Burl Twp,119 E Heart
,2017-02-28,10:38:33,Burl City,117 E Falls
,2017-02-28,11:23:58,Burl Twp,117 E Falls
,2017-02-28,11:23:58,Burl Twp,117 E Falls
,2017-02-28,12:59:58,Burl City,117 E Falls
,2017-02-28,13:59:30,Willingbor,128 E Stroke
,2017-02-28,13:49:16,Burl Twp,126 E SickPers
,2017-02-28,14:13:26,Burl Twp,128 E Stroke
,2017-02-28,15:46:54,Burl City,132 E UnkMedEmrg
,2017-02-28,16:03:41,Edgewater,125 E Psychiat
,2017-02-28,15:29:59,Willingbor,132 E UnkMedEmrg
,2017-02-28,16:05:58,Burl City,117 E Falls
,2017-02-28,18:11:13,Edgewater,EMS E EMS Call
,2017-02-28,17:37:41,Burl Twp,105 E BackPain
,2017-02-28,18:40:25,Edgewater,125 E Psychiat
,2017-02-28,18:19:01,Edgewater,106 E Breathin
,2017-02-28,18:24:42,Burl City,129 E AccInjry
,2017-02-28,23:37:56,Westampton,129F E Mva/Fire
,2017-03-01,09:30:40,Florence,132 E UnkMedEmrg
,2017-03-01,09:43:40,Burl Twp,128 E Stroke
,2017-03-01,11:38:48,Florence,129 E AccInjry
,2017-03-01,10:55:58,"Beverly
C",132 E UnkMedEmrg
,2017-03-01,13:52:42,Edgewater,117 E Falls
,2017-03-01,14:32:06,Beverly,132 E UnkMedEmrg
,2017-03-01,13:36:41,Burl City,129 E AccInjry
,2017-03-01,17:13:43,Burl Twp,132 E UnkMedEmrg
,2017-03-01,16:06:54,Burl City,130 E Trauma
,2017-03-01,19:55:44,Burl City,132 E UnkMedEmrg
,2017-03-01,20:58:29,Florence,132 E UnkMedEmrg
,2017-03-01,21:56:42,Burl City,101 E AbdmPain
,2017-03-02,00:27:38,Edgewater,112 E Convulsn
,2017-03-02,06:39:28,Willingbor,132 E UnkMedEmrg
,2017-03-02,07:25:18,Edgewater,129 E AccInjry
,2017-03-02,07:45:01,Edgewater,110 E ChestPain
,2017-03-02,08:45:47,Willingbor,121 E Hemrhage
,2017-03-02,08:46:53,Burl Twp,110 E ChestPain
,2017-03-02,09:47:20,Burl Twp,117 E Falls
,2017-03-02,09:46:12,Beverly,132 E UnkMedEmrg
,2017-03-02,10:25:19,Burl Twp,117 E Falls
,2017-03-02,10:20:02,Burl City,132 E UnkMedEmrg
,2017-03-02,12:23:16,Florence,101 E AbdmPain
,2017-03-02,12:54:46,Burl City,117 E Falls
,2017-03-02,15:08:21,Burl Twp,106 E Breathin
,2017-03-02,15:20:25,Burl Twp,110 E ChestPain
,2017-03-02,15:53:09,Burl City,117 E Falls
,2017-03-02,17:36:59,Burl City,117 E Falls
,2017-03-02,18:31:28,Burl Twp,106 E Breathin
,2017-03-03,06:24:05,Westampton,131 E Uncon
,2017-03-03,07:02:02,Edgewater,131 E Uncon
,2017-03-03,07:07:00,Burl City,117 E Falls
,2017-03-03,09:50:21,Burl Twp,113 E Diabetic
,2017-03-03,10:07:06,Edgewater,117 E Falls
,2017-03-03,12:34:32,Burl Twp,111 E Choking
,2017-03-03,12:32:10,Florence,117 E Falls
,2017-03-03,12:49:47,Florence,102 E AlergcReac
,2017-03-03,14:01:15,Burl Twp,129 E AccInjry
,2017-03-03,13:33:52,Burl Twp,132 E UnkMedEmrg
,2017-03-03,14:30:50,Burl Twp,132 E UnkMedEmrg
,2017-03-03,16:23:26,Edgewater,123 E Overdose
,2017-03-03,20:23:17,Burl City,132 E UnkMedEmrg
,2017-03-03,23:21:57,Edgewater,104 E AsltRape
,2017-03-04,23:58:07,Burl Twp,131 E Uncon
,2017-03-04,06:48:39,Willingbor,105 E BackPain
,2017-03-04,06:24:55,Burl Twp,112 E Convulsn
,2017-03-04,08:46:49,Edgewater,132 E UnkMedEmrg
,2017-03-04,09:47:11,Edgewater,117 E Falls
,2017-03-04,10:46:54,Willingbor,131 E Uncon
,2017-03-04,13:55:06,Burl City,106 E Breathin
,2017-03-04,18:22:18,Willingbor,117 E Falls
,2017-03-07,19:13:06,Edgewater,128 E Stroke
,2017-03-07,19:37:05,Burl Twp,117 E Falls
,2017-03-07,20:45:43,Beverly,125 E Psychiat
,2017-03-07,21:26:32,Burl City,110 E ChestPain
,2017-03-07,22:41:06,Burl City,132 E UnkMedEmrg
,2017-03-08,23:40:35,Edgewater,106 E Breathin
,2017-03-08,00:49:54,Burl Twp,113 E Diabetic
,2017-03-08,07:08:40,Westampton,129 E AccInjry
,2017-03-08,08:41:40,Willingbor,131 E Uncon
,2017-03-08,09:03:39,Burl Twp,128 E Stroke
,2017-03-08,10:09:35,Burl Twp,117 E Falls
,2017-03-08,10:56:41,Westampton,113 E Diabetic
,2017-03-08,10:26:18,Florence,101 E AbdmPain
,2017-03-08,11:59:26,Edgewater,123 E Overdose
,2017-03-08,12:54:02,Burl Twp,132 E UnkMedEmrg
,2017-03-08,13:39:32,Willingbor,110 E ChestPain
,2017-03-08,14:43:49,Burl Twp,126 E SickPers
,2017-03-08,17:29:33,Burl City,106 E Breathin
,2017-03-08,20:43:45,Edgewater,113 E Diabetic
,2017-03-09,07:19:18,Edgewater,109 E Arrest
,2017-03-09,11:55:02,Edgewater,119 E Heart
,2017-03-09,11:23:32,Burl Twp,125 E Psychiat
,2017-03-09,12:33:35,Burl City,132 E UnkMedEmrg
,2017-03-09,11:46:44,Burl Twp,11 F StrctrFire
,2017-03-09,13:20:07,Burl City,131 E Uncon
,2017-03-09,14:34:12,Burl Twp,117 E Falls
,2017-03-09,15:46:19,Burl Twp,131 E Uncon
,2017-03-09,16:14:29,Burl Twp,117 E Falls
,2017-03-09,16:17:35,Burl City,112 E Convulsn
,2017-03-09,16:57:32,Burl Twp,121 E Hemrhage
,2017-03-09,18:16:06,Burl City,125 E Psychiat
,2017-03-09,18:32:29,Burl Twp,106 E Breathin
,2017-03-09,:  :,Cinnaminsn,132 E UnkMedEmrg
,2017-03-09,18:41:38,Burl Twp,106 E Breathin
,2017-03-09,19:11:10,Burl Twp,128 E Stroke
,2017-03-09,19:19:46,Burl City,132 E UnkMedEmrg
,2017-03-09,20:18:54,Burl Twp,110 E ChestPain
,2017-03-09,20:17:07,Burl City,132 E UnkMedEmrg
,2017-03-09,21:10:18,Burl Twp,117 E Falls
,2017-03-10,02:56:16,Burl City,112 E Convulsn
,2017-03-10,05:24:32,Burl Twp,132 E UnkMedEmrg
,2017-03-10,08:19:10,Willingbor,132 E UnkMedEmrg
,2017-03-10,08:40:12,Burl Twp,102 E AlergcReac
,2017-03-10,09:42:53,Springfld,117 E Falls
,2017-03-10,11:29:55,Burl City,132 E UnkMedEmrg
,2017-03-10,12:30:16,Burl City,117 E Falls
,2017-03-10,11:48:34,Burl Twp,126 E SickPers
,2017-03-10,15:19:11,Burl City,132 E UnkMedEmrg
,2017-03-10,15:11:15,Burl Twp,113 E Diabetic
,2017-03-10,16:08:50,Burl City,106 E Breathin
,2017-03-10,16:32:06,Burl City,112 E Convulsn
,2017-03-10,16:40:05,Edgewater,132 E UnkMedEmrg
,2017-03-10,16:13:40,Burl Twp,106 E Breathin
,2017-03-10,17:55:42,Burl City,109 E Arrest
,2017-03-10,19:03:09,Edgewater,132 E UnkMedEmrg
,2017-03-10,18:55:56,Edgewater,106 E Breathin
,2017-03-10,19:06:21,Edgewater,132 E UnkMedEmrg
,2017-03-10,19:14:23,Burl City,132 E UnkMedEmrg
,2017-03-10,21:12:31,Burl City,125 E Psychiat
,2017-03-10,21:27:50,Cinnaminsn,106 E Breathin
,2017-03-11,03:52:08,Edgewater,132 E UnkMedEmrg
,2017-03-11,07:06:02,Burl Twp,131 E Uncon
,2017-03-11,07:21:26,Burl Twp,117 E Falls
,2017-03-11,11:09:39,Burl Twp,131 E Uncon
,2017-03-11,11:40:39,Burl City,117 E Falls
,2017-03-11,12:32:11,Burl Twp,106 E Breathin
,2017-03-11,13:15:37,Mansfield,132 E UnkMedEmrg
,2017-03-11,13:27:28,Burl Twp,128 E Stroke
,2017-03-11,13:05:46,Springfld,117 E Falls
,2017-03-11,13:26:48,Burl Twp,132 E UnkMedEmrg
,2017-03-11,14:25:23,Burl City,110 E ChestPain
,2017-03-11,15:06:58,Burl Twp,128 E Stroke
,2017-03-11,17:09:23,Burl Twp,128 E Stroke
,2017-03-11,19:12:08,Burl City,117 E Falls
,2017-03-11,18:07:24,Edgewater,117 E Falls
,2017-03-11,19:29:01,Burl City,106 E Breathin
,2017-03-11,20:32:56,Edgewater,110 E ChestPain
,2017-03-11,20:42:28,Burl Twp,132 E UnkMedEmrg
,2017-03-11,21:30:03,Burl Twp,112 E Convulsn
,2017-03-11,22:58:49,Burl City,132 E UnkMedEmrg
,2017-03-12,23:23:37,Burl City,132 E UnkMedEmrg
,2017-03-12,04:38:30,Burl City,132 E UnkMedEmrg
,2017-03-12,05:40:12,Edgewater,132 E UnkMedEmrg
,2017-03-12,09:27:29,Burl City,117 E Falls
,2017-03-12,08:46:00,Burl City,110 E ChestPain
,2017-03-12,08:56:44,Burl Twp,110 E ChestPain
,2017-03-12,11:06:29,Burl City,128 E Stroke
,2017-03-12,11:35:38,Burl Twp,132 E UnkMedEmrg
,2017-03-12,13:28:25,Burl City,110 E ChestPain
,2017-03-12,13:38:30,Burl Twp,117 E Falls
,2017-03-12,15:51:30,Edgewater,106 E Breathin
,2017-03-12,16:39:47,Burl City,11 F StrctrFire
,2017-03-12,15:54:33,Edgewater,117 E Falls
,2017-03-13,23:53:03,Burl Twp,132 E UnkMedEmrg
,2017-03-13,01:27:27,Florence,128 E Stroke
,2017-03-13,01:47:36,Burl City,119 E Heart
,2017-03-13,01:52:44,Burl Twp,EMS E EMS Call
,2017-03-13,02:17:16,Edgewater,113 E Diabetic
,2017-03-13,05:04:38,Edgewater,129 E AccInjry
,2017-03-13,08:33:11,Beverly,132 E UnkMedEmrg
,2017-03-13,10:04:27,Edgewater,125 E Psychiat
,2017-03-13,11:39:15,Willingbor,132 E UnkMedEmrg
,2017-03-13,14:44:56,Edgewater,101 E AbdmPain
,2017-03-13,16:56:53,Edgewater,16 F Alarms
,2017-03-13,18:27:17,Burl City,132 E UnkMedEmrg
,2017-03-13,19:38:45,Burl City,117 E Falls
,2017-03-13,19:34:59,Burl Twp,125 E Psychiat
,2017-03-13,20:58:31,Burl Twp,132 E UnkMedEmrg
,2017-03-13,22:40:37,Burl Twp,105 E BackPain
,2017-03-13,23:30:21,"NJTP

Ca",110 E ChestPain
,2017-03-14,05:14:34,Burl Twp,132 E UnkMedEmrg
,2017-03-14,07:44:23,Edgewater,106 E Breathin
,2017-03-14,09:10:37,Springfld,17 F Fumes
,2017-03-14,10:29:50,Burl Twp,106 E Breathin
,2017-03-14,11:00:55,Edgewater,117 E Falls
,2017-03-14,12:44:19,Burl Twp,132 E UnkMedEmrg
,2017-03-14,12:55:22,Burl Twp,102 E AlergcReac
,2017-03-14,15:36:06,Burl Twp,125 E Psychiat
,2017-03-14,15:26:27,Florence,110 E ChestPain
,2017-03-14,16:09:34,Burl Twp,126 E SickPers
,2017-03-14,18:03:16,Burl Twp,124 E Pregnant
,2017-03-15,07:33:35,Burl Twp,131 E Uncon
,2017-03-15,07:41:45,Burl Twp,132 E UnkMedEmrg
,2017-03-15,08:53:22,Beverly,106 E Breathin
,2017-03-15,09:10:38,Burl Twp,128 E Stroke
,2017-03-15,:  :,Burl City,1660 P MVA No Inj
,2017-03-15,09:25:43,Burl City,132 E UnkMedEmrg
,2017-03-15,15:00:57,Burl Twp,110 E ChestPain
,2017-03-15,14:29:48,Burl Twp,110 E ChestPain
,2017-03-15,14:48:04,Burl Twp,110 E ChestPain
,2017-03-15,16:16:30,Burl City,117 E Falls
,2017-03-15,18:38:43,Burl City,124 E Pregnant
,2017-03-15,17:55:34,Willingbor,131 E Uncon
,2017-03-15,17:49:52,Willingbor,110 E ChestPain
,2017-03-15,18:38:43,Burl City,124 E Pregnant
,2017-03-15,18:41:11,Burl City,106 E Breathin
,2017-03-15,20:43:39,Willingbor,106 E Breathin
,2017-03-15,22:15:32,Burl City,125 E Psychiat
,2017-03-15,23:00:33,Burl Twp,132 E UnkMedEmrg
,2017-03-15,23:13:38,Burl City,132 E UnkMedEmrg
,2017-03-16,00:28:05,Edgewater,132 E UnkMedEmrg
,2017-03-16,01:49:13,Beverly,127 E Pentrwnd
,2017-03-16,04:28:57,Burl Twp,117 E Falls
,2017-03-16,09:23:16,Willingbor,117 E Falls
,2017-03-16,09:35:21,Burl Twp,117 E Falls
,2017-03-16,12:17:04,Burl Twp,132 E UnkMedEmrg
,2017-03-16,12:55:56,Burl City,124 E Pregnant
,2017-03-16,14:38:18,Burl Twp,131 E Uncon
,2017-03-16,14:57:06,Burl Twp,106 E Breathin
,2017-03-16,15:57:49,Burl Twp,121 E Hemrhage
,2017-03-16,16:17:41,Burl Twp,130 E Trauma
,2017-03-16,16:12:22,Burl City,126 E SickPers
,2017-03-16,16:22:21,Burl Twp,110 E ChestPain
,2017-03-16,17:11:37,Burl Twp,129 E AccInjry
,2017-03-16,16:20:01,Burl Twp,106 E Breathin
,2017-03-16,16:43:32,Burl Twp,131 E Uncon
,2017-03-16,16:16:05,Burl Twp,106 E Breathin
,2017-03-16,17:07:36,Burl Twp,110 E ChestPain
,2017-03-16,18:12:29,Burl City,112 E Convulsn
,2017-03-16,20:01:31,Burl Twp,131 E Uncon
,2017-03-16,22:23:59,Burl City,101 E AbdmPain
,2017-03-16,23:06:38,Burl Twp,132 E UnkMedEmrg
,2017-03-17,02:30:44,Burl Twp,132 E UnkMedEmrg
,2017-03-17,02:29:57,Edgewater,117 E Falls
,2017-03-17,04:26:20,Burl Twp,106 E Breathin
,2017-03-17,05:33:14,Burl Twp,132 E UnkMedEmrg
,2017-03-17,06:39:02,Burl Twp,107 E Burns
,2017-03-17,09:48:52,Burl City,117 E Falls
,2017-03-17,10:03:42,Burl Twp,106 E Breathin
,2017-03-17,11:15:57,Burl City,132 E UnkMedEmrg
,2017-03-17,11:14:32,Burl Twp,132 E UnkMedEmrg
,2017-03-17,15:17:31,Burl City,102 E AlergcReac
,2017-03-17,15:23:42,Burl City,131 E Uncon
,2017-03-17,15:40:32,Burl City,132 E UnkMedEmrg
,2017-03-17,17:17:13,Burl Twp,106 E Breathin
,2017-03-17,17:44:07,Edgewater,129F E Mva/Fire
,2017-03-17,17:54:00,Willingbor,117 E Falls
,2017-03-17,19:30:51,Burl City,125 E Psychiat
,2017-03-17,19:40:40,Burl Twp,132 E UnkMedEmrg
,2017-03-17,20:18:54,Willingbor,106 E Breathin
,2017-03-17,21:00:10,Burl Twp,117 E Falls
,2017-03-17,22:12:24,Burl City,125 E Psychiat
,2017-03-18,01:46:19,Burl Twp,132 E UnkMedEmrg
,2017-03-18,01:41:51,Burl Twp,106 E Breathin
,2017-03-18,03:54:44,Burl City,106 E Breathin
,2017-03-18,04:28:21,Edgewater,132 E UnkMedEmrg
,2017-03-18,08:16:02,Edgewater,132 E UnkMedEmrg
,2017-03-18,10:16:55,Burl Twp,117 E Falls
,2017-03-18,11:24:36,Burl City,106 E Breathin
,2017-03-18,12:05:06,Edgewater,119 E Heart
,2017-03-18,12:47:42,Edgewater,106 E Breathin
,2017-03-18,11:47:15,Edgewater,117 E Falls
,2017-03-18,12:44:28,Edgewater,132 E UnkMedEmrg
,2017-03-18,14:13:37,Edgewater,109 E Arrest
,2017-03-18,16:23:57,Burl Twp,117 E Falls
,2017-03-18,17:19:42,Willingbor,123 E Overdose
,2017-03-18,21:32:09,Burl City,132 E UnkMedEmrg
,2017-03-18,22:01:20,Burl City,11 F StrctrFire
,2017-03-19,10:08:23,Willingbor,132 E UnkMedEmrg
,2017-03-19,11:45:35,Burl Twp,132 E UnkMedEmrg
,2017-03-19,13:11:24,Burl City,117 E Falls
,2017-03-19,14:59:04,Burl Twp,117 E Falls
,2017-03-19,15:59:13,Edgewater,132 E UnkMedEmrg
,2017-03-19,16:38:45,Burl City,117 E Falls
,2017-03-19,16:08:37,Burl Twp,113 E Diabetic
,2017-03-19,18:12:21,Burl Twp,132 E UnkMedEmrg
,2017-03-19,18:18:41,Burl Twp,113 E Diabetic
,2017-03-19,18:41:30,Burl Twp,112 E Convulsn
,2017-03-19,20:36:06,Burl City,134 E SpclAssn
,2017-03-19,19:54:20,Burl Twp,106 E Breathin
,2017-03-19,22:24:09,Burl Twp,117 E Falls
,2017-03-19,22:38:08,Beverly,126 E SickPers
,2017-03-19,23:10:32,Springfld,132 E UnkMedEmrg
,2017-03-19,22:56:53,Burl City,110 E ChestPain
,2017-03-19,18:46:53,Florence,11 F StrctrFire
,2017-03-20,:  :,Springfld,132 E UnkMedEmrg
,2017-03-20,01:37:40,Burl Twp,110 E ChestPain
,2017-03-20,03:34:03,Edgewater,129F E Mva/Fire
,2017-03-20,06:54:00,Westampton,109 E Arrest
,2017-03-20,08:39:48,Willingbor,117 E Falls
,2017-03-20,08:38:16,Burl Twp,132 E UnkMedEmrg
,2017-03-20,09:41:19,Burl City,132 E UnkMedEmrg
,2017-03-20,09:58:34,Burl Twp,117 E Falls
,2017-03-20,10:35:26,Burl City,132 E UnkMedEmrg
,2017-03-20,11:59:31,Burl City,128 E Stroke
,2017-03-20,12:19:12,Springfld,113 E Diabetic
,2017-03-20,13:16:17,Burl Twp,112 E Convulsn
,2017-03-20,14:41:56,Florence,132 E UnkMedEmrg
,2017-03-20,15:59:01,Edgewater,112 E Convulsn
,2017-03-20,16:44:08,Burl City,132 E UnkMedEmrg
,2017-03-20,18:21:06,Burl City,125 E Psychiat
,2017-03-20,17:56:39,Burl City,131 E Uncon
,2017-03-20,19:27:46,Burl City,132 E UnkMedEmrg
,2017-03-20,19:06:40,Burl City,117 E Falls
,2017-03-20,19:25:16,Edgewater,132 E UnkMedEmrg
,2017-03-20,21:09:41,Westampton,133 E TrfcEntp
,2017-03-21,23:44:05,Burl City,104 E AsltRape
,2017-03-21,01:46:09,Burl Twp,117 E Falls
,2017-03-21,03:14:16,Burl Twp,132 E UnkMedEmrg
,2017-03-21,02:08:34,Burl City,106 E Breathin
,2017-03-21,03:45:22,Edgewater,106 E Breathin
,2017-03-21,05:30:08,Burl City,131 E Uncon
,2017-03-21,08:21:31,Willingbor,101 E AbdmPain
,2017-03-21,09:34:33,Burl Twp,106 E Breathin
,2017-03-21,10:08:53,Burl City,132 E UnkMedEmrg
,2017-03-21,10:20:03,Burl Twp,132 E UnkMedEmrg
,2017-03-21,10:30:53,Burl Twp,128 E Stroke
,2017-03-21,11:22:36,Burl Twp,131 E Uncon
,2017-03-21,12:58:14,Burl City,110 E ChestPain
,2017-03-21,13:26:48,Burl Twp,113 E Diabetic
,2017-03-21,13:09:46,Burl Twp,110 E ChestPain
,2017-03-21,15:00:08,Burl Twp,128 E Stroke
,2017-03-21,15:20:13,Beverly,125 E Psychiat
,2017-03-21,16:07:30,Burl Twp,130 E Trauma
,2017-03-21,16:54:10,Burl City,132 E UnkMedEmrg
,2017-03-21,22:51:42,Burl City,106 E Breathin
,2017-03-22,08:20:30,Edgewater,131 E Uncon
,2017-03-22,09:26:15,Burl Twp,132 E UnkMedEmrg
,2017-03-22,10:28:11,Burl City,132 E UnkMedEmrg
,2017-03-22,11:20:49,Burl City,110 E ChestPain
,2017-03-22,13:11:30,Edgewater,117 E Falls
,2017-03-22,13:53:42,Burl Twp,131 E Uncon
,2017-03-22,14:43:13,Burl City,117 E Falls
,2017-03-22,14:37:59,Edgewater,125 E Psychiat
,2017-03-22,15:49:10,Burl City,117 E Falls
,2017-03-22,15:51:07,Burl Twp,106 E Breathin
,2017-03-22,16:46:20,Burl Twp,110 E ChestPain
,2017-03-22,17:16:15,Burl City,131 E Uncon
,2017-03-22,18:59:13,Burl City,132 E UnkMedEmrg
,2017-03-22,18:35:19,Burl Twp,132 E UnkMedEmrg
,2017-03-22,19:51:16,Burl City,112 E Convulsn
,2017-03-23,23:51:11,Burl City,132 E UnkMedEmrg
,2017-03-23,23:57:33,Burl Twp,130 E Trauma
,2017-03-23,00:33:05,Burl Twp,106 E Breathin
,2017-03-23,01:54:05,Burl Twp,113 E Diabetic
,2017-03-23,06:06:20,Burl Twp,117 E Falls
,2017-03-23,06:38:56,Burl Twp,132 E UnkMedEmrg
,2017-03-23,07:23:12,Burl Twp,131 E Uncon
,2017-03-23,09:01:28,Edgewater,123 E Overdose
,2017-03-23,09:46:05,Burl Twp,119 E Heart
,2017-03-23,11:07:12,Westampton,119 E Heart
,2017-03-23,10:32:12,Burl Twp,110 E ChestPain
,2017-03-23,11:34:04,Burl Twp,117 E Falls
,2017-03-23,14:06:57,Burl Twp,128 E Stroke
,2017-03-23,14:32:00,Burl City,131 E Uncon
,2017-03-23,17:06:44,Burl Twp,101 E AbdmPain
,2017-03-23,17:22:48,Willingbor,110 E ChestPain
,2017-03-23,17:27:18,Burl Twp,129 E AccInjry
,2017-03-23,18:42:54,Burl City,112 E Convulsn
,2017-03-23,19:16:55,Burl Twp,110 E ChestPain
,2017-03-23,19:23:18,Willingbor,106 E Breathin
,2017-03-23,19:46:15,Burl Twp,132 E UnkMedEmrg
,2017-03-23,20:01:16,Burl City,117 E Falls
,2017-03-23,22:19:31,Burl Twp,132 E UnkMedEmrg
,2017-03-24,00:23:13,Edgewater,110 E ChestPain
,2017-03-24,01:15:19,Burl Twp,125 E Psychiat
,2017-03-24,06:21:12,Burl Twp,117 E Falls
,2017-03-24,06:31:42,Burl City,131 E Uncon
,2017-03-24,06:48:39,Burl Twp,117 E Falls
,2017-03-24,08:57:00,Burl Twp,132 E UnkMedEmrg
,2017-03-24,09:39:25,Burl Twp,132 E UnkMedEmrg
,2017-03-24,13:47:36,Burl City,132 E UnkMedEmrg
,2017-03-24,15:41:18,Edgewater,128 E Stroke
,2017-03-24,19:07:47,Edgewater,132 E UnkMedEmrg
,2017-03-24,21:08:23,Burl City,117 E Falls
,2017-03-24,22:22:17,Burl Twp,132 E UnkMedEmrg
,2017-03-24,21:52:28,Edgewater,132 E UnkMedEmrg
,2017-03-24,22:58:10,Edgewater,125 E Psychiat
,2017-03-25,23:50:26,Burl City,106 E Breathin
,2017-03-25,00:26:59,Burl City,125 E Psychiat
,2017-03-25,23:08:25,Beverly,127 E Pentrwnd
,2017-03-25,06:12:37,Springfld,109 E Arrest
,2017-03-25,07:34:05,Burl Twp,117 E Falls
,2017-03-25,08:31:28,Willingbor,104 E AsltRape
,2017-03-25,09:39:03,Burl Twp,101 E AbdmPain
,2017-03-25,09:59:16,Burl Twp,128 E Stroke
,2017-03-25,13:06:58,Burl Twp,106 E Breathin
,2017-03-25,13:11:50,Edgewater,132 E UnkMedEmrg
,2017-03-25,13:53:16,Burl Twp,117 E Falls
,2017-03-25,19:28:27,Burl City,EMS E EMS Call
,2017-03-25,19:37:16,Edgewater,106 E Breathin
,2017-03-25,19:52:25,Burl City,132 E UnkMedEmrg
,2017-03-25,20:51:31,Burl City,125 E Psychiat
,2017-03-26,23:52:35,Burl Twp,129F E Mva/Fire
,2017-03-26,00:13:20,Burl Twp,132 E UnkMedEmrg
,2017-03-26,04:40:32,Burl City,117 E Falls
,2017-03-26,06:29:06,Edgewater,125 E Psychiat
,2017-03-26,07:30:57,Edgewater,117 E Falls
,2017-03-26,07:55:51,Burl City,106 E Breathin
,2017-03-26,08:07:53,Burl Twp,128 E Stroke
,2017-03-26,08:17:37,Edgewater,110 E ChestPain
,2017-03-26,09:38:18,Edgewater,109 E Arrest
,2017-03-26,10:46:53,Burl Twp,132 E UnkMedEmrg
,2017-03-26,09:35:39,Edgewater,132 E UnkMedEmrg
,2017-03-26,12:04:39,Burl Twp,128 E Stroke
,2017-03-26,13:00:11,Burl City,117 E Falls
,2017-03-26,13:09:20,Burl Twp,123 E Overdose
,2017-03-26,10:07:31,Beverly,11 F StrctrFire
,2017-03-26,14:56:36,Burl Twp,125 E Psychiat
,2017-03-26,18:20:00,Edgewater,117 E Falls
,2017-03-26,18:44:27,Springfld,117 E Falls
,2017-03-26,20:42:35,Burl Twp,129 E AccInjry
,2017-03-26,21:30:28,Beverly,117 E Falls
,2017-03-26,22:09:55,Burl Twp,109 E Arrest
,2017-03-26,22:04:14,Beverly,132 E UnkMedEmrg
,2017-03-27,03:43:52,Beverly,132 E UnkMedEmrg
,2017-03-27,05:47:10,Edgewater,110 E ChestPain
,2017-03-27,07:52:08,Burl Twp,110 E ChestPain
,2017-03-27,07:54:36,Burl Twp,132 E UnkMedEmrg
,2017-03-27,09:28:25,Burl City,132 E UnkMedEmrg
,2017-03-27,09:15:17,Burl Twp,117 E Falls
,2017-03-27,09:44:06,Burl Twp,128 E Stroke
,2017-03-27,10:19:58,Burl Twp,106 E Breathin
,2017-03-27,11:28:50,Burl Twp,131 E Uncon
,2017-03-27,12:38:09,Burl City,101 E AbdmPain
,2017-03-27,13:50:14,Edgewater,125 E Psychiat
,2017-03-27,15:14:17,Burl Twp,106 E Breathin
,2017-03-27,15:02:54,Burl Twp,128 E Stroke
,2017-03-27,17:18:00,Burl Twp,125 E Psychiat
,2017-03-27,17:18:00,Burl Twp,125 E Psychiat
,2017-03-27,18:29:17,Burl Twp,125 E Psychiat
,2017-03-27,19:22:22,Burl Twp,125 E Psychiat
,2017-03-27,20:57:20,Burl City,106 E Breathin
,2017-03-27,21:34:39,Burl City,109 E Arrest
,2017-03-27,22:20:00,Burl Twp,106 E Breathin
,2017-03-28,02:41:57,Burl Twp,106 E Breathin
,2017-03-28,05:11:17,Edgewater,132 E UnkMedEmrg
,2017-03-28,05:52:18,Edgewater,106 E Breathin
,2017-03-28,12:19:32,Burl Twp,132 E UnkMedEmrg
,2017-03-28,13:36:33,Edgewater,129F E Mva/Fire
,2017-03-28,13:15:54,Burl Twp,106 E Breathin
,2017-03-28,14:03:35,Burl City,106 E Breathin
,2017-03-28,15:32:49,Burl City,106 E Breathin
,2017-03-28,17:34:44,Edgewater,105 E BackPain
,2017-03-28,19:37:36,Burl City,125 E Psychiat
,2017-03-28,22:13:33,Edgewater,131 E Uncon
,2017-03-28,23:10:19,Burl Twp,131 E Uncon
,2017-03-29,06:03:25,Burl Twp,131 E Uncon
,2017-03-29,07:32:29,Burl Twp,117 E Falls
,2017-03-29,08:30:43,Edgewater,132 E UnkMedEmrg
,2017-03-29,09:11:59,Willingbor,132 E UnkMedEmrg
,2017-03-29,09:51:56,Burl City,125 E Psychiat
,2017-03-29,09:39:42,Burl Twp,110 E ChestPain
,2017-03-29,11:31:52,Edgewater,125 E Psychiat
,2017-03-29,12:42:30,Edgewater,117 E Falls
,2017-03-29,13:10:25,Edgewater,125 E Psychiat
,2017-03-29,12:53:24,Florence,132 E UnkMedEmrg
,2017-03-29,14:39:07,Burl City,109 E Arrest
,2017-03-29,16:22:11,Edgewater,117 E Falls
,2017-03-29,20:33:04,Burl Twp,101 E AbdmPain
,2017-03-29,21:17:37,Edgewater,132 E UnkMedEmrg
,2017-03-29,21:51:04,Edgewater,125 E Psychiat
,2017-03-29,22:43:58,Burl Twp,132 E UnkMedEmrg
,2017-03-29,22:14:38,Burl Twp,112 E Convulsn
,2017-03-30,07:05:38,Burl Twp,112 E Convulsn
,2017-03-30,07:32:05,Burl Twp,106 E Breathin
